#,"McGlathery, K.J. 2000. Fish Counts and Lengths in South Bay and Hog Island"
#,"Bay, Virginia 2012-2015. Virginia Coast Reserve Long-Term Ecological Research"
#,"Project Data Publication knb-lter-vcr.236.6"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.236)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.2
#,For additional information about the data contact: David Boyd
#,(dmb4dd@virginia.edu) Karen McGlathery (kjm4k@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014 and DEB-1237733. VCR/LTER: http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
"sampleDate","site","sampleTime","dissolvedOxygen","Temperature","salinity","conductivity","speciesName","Length","Count","siteComment","observers","dateId","obsId","lengthId","specObsId","modDate"
2013-09-16,"HI_Bare_1","11:08",6.78,23.1,33.6,51.1,"Silversides",89,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,40,480,86,2014-07-10 14:14:04
2013-09-16,"HI_Bare_1","11:08",6.78,23.1,33.6,51.1,"Bay Anchovy",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,40,478,85,2014-07-10 14:13:43
2013-09-16,"HI_Bare_1","11:08",6.78,23.1,33.6,51.1,"Silver Perch",40,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,40,481,87,2014-07-10 14:14:19
2013-09-16,"HI_Bare_1","11:08",6.78,23.1,33.6,51.1,"Bay Anchovy",57,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,40,479,85,2014-07-10 14:13:44
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,494,88,2014-07-10 14:16:25
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",57,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,493,88,2014-07-10 14:16:22
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",49,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,491,88,2014-07-10 14:16:15
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",52,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,495,88,2014-07-10 14:16:29
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,487,88,2014-07-10 14:16:03
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",48,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,492,88,2014-07-10 14:16:19
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",54,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,484,88,2014-07-10 14:15:52
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",65,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,483,88,2014-07-10 14:15:49
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",35,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,488,88,2014-07-10 14:16:06
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",50,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,489,88,2014-07-10 14:16:10
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",60,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,482,88,2014-07-10 14:15:44
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",42,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,486,88,2014-07-10 14:16:00
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",40,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,497,88,2014-07-10 14:16:42
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",61,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,498,88,2014-07-10 14:16:46
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",64,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,499,88,2014-07-10 14:16:49
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",54,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,490,88,2014-07-10 14:16:12
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",61,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,485,88,2014-07-10 14:15:55
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",40,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,500,88,2014-07-10 14:16:53
2013-09-16,"HI_Bare_2","11:08",6.9,23.2,33.6,51.2,"Bay Anchovy",53,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,41,496,88,2014-07-10 14:16:34
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",63,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,506,92,2014-07-10 14:21:54
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",35,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,513,92,2014-07-10 14:22:32
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",61,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,509,92,2014-07-10 14:22:05
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",66,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,505,92,2014-07-10 14:21:49
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",60,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,507,92,2014-07-10 14:21:58
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",59,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,508,92,2014-07-10 14:22:02
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",65,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,510,92,2014-07-10 14:22:07
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",51,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,512,92,2014-07-10 14:22:28
2013-09-16,"HI_Bare_4","11:08",6.99,23,33.6,51.1,"Squid",60,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,43,511,92,2014-07-10 14:22:10
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",40,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,527,93,2014-07-10 14:24:25
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",59,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,519,93,2014-07-10 14:24:02
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",47,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,515,93,2014-07-10 14:23:47
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",51,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,516,93,2014-07-10 14:23:50
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",50,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,531,94,2014-07-10 14:24:58
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",61,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,532,94,2014-07-10 14:25:02
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",55,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,533,94,2014-07-10 14:25:06
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",50,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,517,93,2014-07-10 14:23:54
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,518,93,2014-07-10 14:23:57
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",55,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,514,93,2014-07-10 14:23:43
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",41,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,520,93,2014-07-10 14:24:05
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",50,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,521,93,2014-07-10 14:24:08
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",40,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,522,93,2014-07-10 14:24:10
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",45,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,523,93,2014-07-10 14:24:13
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",60,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,524,93,2014-07-10 14:24:17
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",57,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,526,93,2014-07-10 14:24:22
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",45,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,528,93,2014-07-10 14:24:28
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",57,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,529,93,2014-07-10 14:24:33
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",45,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,530,93,2014-07-10 14:24:37
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",51,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,535,94,2014-07-10 14:25:11
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",43,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,537,94,2014-07-10 14:25:16
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",48,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,536,94,2014-07-10 14:25:14
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Bay Anchovy",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,525,93,2014-07-10 14:24:20
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silversides",80,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,540,95,2014-07-10 14:25:37
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silversides",86,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,539,95,2014-07-10 14:25:34
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silversides",83,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,538,95,2014-07-10 14:25:30
2013-09-16,"HI_Bare_6","12:08",7.65,22.9,33.6,51.2,"Silver Perch",56,1,"","David Boyd, Jim Clark, Hans Gabler, Buck Doughty, Chris Buck, Pat Luckenbach",14,44,534,94,2014-07-10 14:25:08
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",70,1,"","DB, JC, HG, PL, JH",10,32,370,67,2014-06-26 13:43:12
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",50,1,"","DB, JC, HG, PL, JH",10,32,377,67,2014-06-26 13:43:40
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",50,1,"","DB, JC, HG, PL, JH",10,32,376,67,2014-06-26 13:43:38
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,32,363,64,2014-06-26 13:42:03
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silver Perch",50,1,"","DB, JC, HG, PL, JH",10,32,368,66,2014-06-26 13:42:44
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silver Perch",40,1,"","DB, JC, HG, PL, JH",10,32,367,66,2014-06-26 13:42:41
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",60,1,"","DB, JC, HG, PL, JH",10,32,375,67,2014-06-26 13:43:34
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",80,1,"","DB, JC, HG, PL, JH",10,32,374,67,2014-06-26 13:43:28
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",68,56,"","DB, JC, HG, PL, JH",10,32,378,67,2014-06-26 13:44:59
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",60,1,"","DB, JC, HG, PL, JH",10,32,371,67,2014-06-26 13:43:17
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",70,1,"","DB, JC, HG, PL, JH",10,32,372,67,2014-06-26 13:43:23
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",80,1,"","DB, JC, HG, PL, JH",10,32,369,67,2014-06-26 13:42:56
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Pipefish",60,1,"","DB, JC, HG, PL, JH",10,32,364,65,2014-06-26 13:42:19
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Pipefish",50,1,"","DB, JC, HG, PL, JH",10,32,365,65,2014-06-26 13:42:22
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Pipefish",80,1,"","DB, JC, HG, PL, JH",10,32,366,65,2014-06-26 13:42:26
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Silversides",90,1,"","DB, JC, HG, PL, JH",10,32,373,67,2014-06-26 13:43:25
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Sheepshead",100,1,"","DB, JC, HG, PL, JH",10,32,361,63,2014-06-26 13:41:39
2013-09-18,"SB_106","14:08",9.65,21.3,32.8,50.1,"Sheepshead",80,1,"","DB, JC, HG, PL, JH",10,32,362,63,2014-06-26 13:41:43
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",100,1,"","DB, JC, HG, PL, JH",10,33,388,68,2014-06-26 13:49:02
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,397,69,2014-06-26 14:05:39
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",60,1,"","DB, JC, HG, PL, JH",10,33,398,69,2014-06-26 14:05:42
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,399,69,2014-06-26 14:05:53
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",122,1,"","DB, JC, HG, PL, JH",10,33,400,69,2014-06-26 14:05:57
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",127,1,"","DB, JC, HG, PL, JH",10,33,401,69,2014-06-26 14:05:58
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,402,69,2014-06-26 14:06:01
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",113,1,"","DB, JC, HG, PL, JH",10,33,403,69,2014-06-26 14:06:05
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,404,69,2014-06-26 14:06:06
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",95,1,"","DB, JC, HG, PL, JH",10,33,415,69,2014-06-26 14:06:51
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",111,1,"","DB, JC, HG, PL, JH",10,33,406,69,2014-06-26 14:06:25
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,394,69,2014-06-26 14:05:30
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,407,69,2014-06-26 14:06:28
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,408,69,2014-06-26 14:06:32
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,409,69,2014-06-26 14:06:33
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,410,69,2014-06-26 14:06:36
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",111,1,"","DB, JC, HG, PL, JH",10,33,411,69,2014-06-26 14:06:40
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",112,1,"","DB, JC, HG, PL, JH",10,33,412,69,2014-06-26 14:06:43
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",90,1,"","DB, JC, HG, PL, JH",10,33,413,69,2014-06-26 14:06:45
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,414,69,2014-06-26 14:06:49
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",15,1,"","DB, JC, HG, PL, JH",10,33,405,69,2014-06-26 14:06:20
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",100,1,"","DB, JC, HG, PL, JH",10,33,392,68,2014-06-26 13:49:15
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Goby",40,1,"","DB, JC, HG, PL, JH",10,33,437,73,2014-06-26 14:12:31
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pipefish",170,1,"","DB, JC, HG, PL, JH",10,33,424,70,2014-06-26 14:07:38
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pipefish",140,1,"","DB, JC, HG, PL, JH",10,33,423,70,2014-06-26 14:07:34
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pipefish",120,1,"","DB, JC, HG, PL, JH",10,33,422,70,2014-06-26 14:07:33
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pipefish",200,1,"","DB, JC, HG, PL, JH",10,33,421,70,2014-06-26 14:07:30
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pipefish",80,1,"","DB, JC, HG, PL, JH",10,33,420,70,2014-06-26 14:07:26
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",70,1,"","DB, JC, HG, PL, JH",10,33,380,68,2014-06-26 13:48:18
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",100,1,"","DB, JC, HG, PL, JH",10,33,379,68,2014-06-26 13:48:13
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,396,69,2014-06-26 14:05:38
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",70,1,"","DB, JC, HG, PL, JH",10,33,433,72,2014-06-26 14:10:16
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,395,69,2014-06-26 14:05:34
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silver Perch",40,1,"","DB, JC, HG, PL, JH",10,33,425,71,2014-06-26 14:08:51
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silver Perch",70,1,"","DB, JC, HG, PL, JH",10,33,426,71,2014-06-26 14:08:55
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silver Perch",30,1,"","DB, JC, HG, PL, JH",10,33,427,71,2014-06-26 14:08:58
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",70,1,"","DB, JC, HG, PL, JH",10,33,391,68,2014-06-26 13:49:11
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",60,1,"","DB, JC, HG, PL, JH",10,33,390,68,2014-06-26 13:49:08
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",80,1,"","DB, JC, HG, PL, JH",10,33,389,68,2014-06-26 13:49:03
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",111,1,"","DB, JC, HG, PL, JH",10,33,393,69,2014-06-26 14:05:24
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Mangrove Snapper",NA,1,"","Jim Clark, Hans Gabler, Pat Luckenbach, Jack Humphries, David Boyd",11,34,439,74,2014-06-26 14:45:22
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Mangrove Snapper",60,1,"","Jim Clark, Hans Gabler, Pat Luckenbach, Jack Humphries, David Boyd",11,34,438,74,2014-06-26 14:16:10
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",70,1,"","DB, JC, HG, PL, JH",10,33,434,72,2014-06-26 14:10:19
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",60,1,"","DB, JC, HG, PL, JH",10,33,382,68,2014-06-26 13:48:26
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",70,1,"","DB, JC, HG, PL, JH",10,33,381,68,2014-06-26 13:48:22
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",90,1,"","DB, JC, HG, PL, JH",10,33,384,68,2014-06-26 13:48:37
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",100,1,"","DB, JC, HG, PL, JH",10,33,385,68,2014-06-26 13:48:40
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",60,1,"","DB, JC, HG, PL, JH",10,33,386,68,2014-06-26 13:48:43
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",60,1,"","DB, JC, HG, PL, JH",10,33,387,68,2014-06-26 13:48:59
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",68,19,"","DB, JC, HG, PL, JH",10,33,436,72,2014-06-26 14:12:11
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Sheepshead",80,1,"","DB, JC, HG, PL, JH",10,33,383,68,2014-06-26 13:48:31
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",100,1,"","DB, JC, HG, PL, JH",10,33,416,69,2014-06-26 14:06:59
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",80,1,"","DB, JC, HG, PL, JH",10,33,432,72,2014-06-26 14:10:12
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",70,1,"","DB, JC, HG, PL, JH",10,33,430,72,2014-06-26 14:10:01
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",90,1,"","DB, JC, HG, PL, JH",10,33,417,69,2014-06-26 14:07:02
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,418,69,2014-06-26 14:07:04
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Pigfish",120,1,"","DB, JC, HG, PL, JH",10,33,419,69,2014-06-26 14:07:07
2013-09-18,"SB_128","13:08",9.55,21.2,32.7,49.8,"Silversides",60,1,"","DB, JC, HG, PL, JH",10,33,428,72,2014-06-26 14:09:53
